Station Name,Month,Day ,Year,Mean Temperature (Celsius),Maximum Temperature (Celsius),Minimum Temperature (Celsius),Vapor Pressure (kPa) ,Average Relative Humidity (Fraction),Maximum Relative Humidity (Fraction),Minimum Relative Humidity (Fraction),Solar Radiation (MJ/m2) ,Average Wind Speed (m/s),Precipitation (millimeters)
Mohave,12,6,1993,8.1,22.1,-2.7,0.8,0.387,0.802,0.161,12.88,1,0
Mohave,12,7,1993,7.6,21.4,-3.3,0.8,0.377,0.691,0.153,12.82,1,0
Mohave,12,8,1993,7.1,21,-2.9,0.8,0.402,0.757,0.162,11.75,1,0
Mohave,12,9,1993,9,22.4,-0.9,0.9,0.4,0.693,0.188,12.34,1.3,0
Mohave,12,10,1993,9.7,23.1,-1.2,0.9,0.393,0.718,0.155,12.61,1.9,0
Mohave,12,11,1993,11.2,23.2,-1.2,1,0.419,0.742,0.162,10.75,3.1,0
Mohave,12,12,1993,13.5,20.7,5.3,1,0.36,0.618,0.18,12.65,2.3,0
Mohave,12,13,1993,9.8,18.7,2.1,0.9,0.35,0.566,0.18,12.37,3.1,0
Mohave,12,14,1993,7.6,19,-3,0.7,0.428,0.781,0.194,12.52,1.2,0
Mohave,12,15,1993,11.5,17.6,6.3,0.7,0.529,0.889,0.225,10.24,2.7,0
Mohave,12,16,1993,7.2,17.6,-1,0.5,0.563,0.935,0.291,12.16,0.9,0
Mohave,12,17,1993,7,16.7,-3.9,0.6,0.547,0.913,0.33,11.65,3.3,0
Mohave,12,18,1993,9.5,17.3,-0.3,0.7,0.516,0.868,0.282,11.35,3.9,0
Mohave,12,19,1993,7.7,17.7,-0.5,0.6,0.511,0.85,0.241,10.55,2.1,0
Mohave,12,20,1993,10.4,15.5,3.8,0.9,0.313,0.604,0.188,12.65,6.8,0
Mohave,12,21,1993,7.7,17,-4.8,0.9,0.326,0.726,0.127,12.76,4.8,0
Mohave,12,22,1993,10.2,16.7,-0.8,1,0.273,0.669,0.13,12.94,5.5,0
Mohave,12,23,1993,8.8,16.7,-4.9,1,0.286,0.828,0.1,12.74,7.4,0
Mohave,12,24,1993,12.4,17.8,7.4,1.2,0.193,0.307,0.11,12.83,7.1,0
Mohave,12,25,1993,13.8,19.9,3.7,1.3,0.213,0.485,0.141,12.08,6.6,0
Mohave,12,26,1993,8.7,16.8,-0.4,0.8,0.395,0.765,0.231,7.81,1.8,0
Mohave,12,27,1993,12.9,21.1,4.1,1,0.391,0.63,0.161,9.54,1.9,0
Mohave,12,28,1993,10.4,20.8,-2,0.8,0.459,0.806,0.309,12.27,3.9,0
Mohave,12,29,1993,15.4,20.5,11.8,1.2,0.314,0.495,0.204,12.77,7.7,0
Mohave,12,30,1993,12.5,19.2,4.6,1,0.354,0.621,0.204,12.21,4,0
Mohave,12,31,1993,10.3,20.6,0.1,0.9,0.41,0.68,0.207,12.62,3,0
Mohave,1,1,1994,8.6,19,0.7,0.7,0.441,0.772,0.234,10.01,1.5,0
Mohave,1,2,1994,12.2,22.5,1.4,1.1,0.365,0.736,0.162,11.69,4.4,0
Mohave,1,3,1994,10.5,23.3,-0.9,1,0.365,0.691,0.149,12.96,2.2,0
Mohave,1,4,1994,8.8,21.1,-0.7,0.8,0.393,0.771,0.189,11.36,1.2,0
Mohave,1,5,1994,14.6,26.3,5.6,1.3,0.314,0.648,0.115,11.97,3.1,0
Mohave,1,6,1994,12.2,18.3,0.6,1.2,0.202,0.439,0.118,13.37,4.6,0
Mohave,1,7,1994,7.1,17.6,-4.5,0.9,0.288,0.553,0.118,13.03,3.1,0
Mohave,1,8,1994,6,18.2,-3.9,0.7,0.325,0.589,0.139,13.09,1.6,0
Mohave,1,9,1994,6.7,19.9,-6.6,0.9,0.319,0.686,0.125,13.47,2.8,0
Mohave,1,10,1994,11.3,20.3,0.5,1,0.319,0.52,0.168,13.51,4.9,0
Mohave,1,11,1994,8.6,19.9,-3.2,0.8,0.387,0.765,0.164,13.44,2.3,0
Mohave,1,12,1994,14.5,20.3,6.7,1.2,0.292,0.498,0.176,13.55,5.8,0
Mohave,1,13,1994,16.3,23.5,7,1.4,0.281,0.491,0.172,12.69,5.4,0
Mohave,1,14,1994,18.3,23,13.2,1.5,0.293,0.433,0.2,11.19,6.3,0
Mohave,1,15,1994,14.2,24.1,5.3,1.2,0.354,0.668,0.165,12.35,1.6,0
Mohave,1,16,1994,12,24.7,-0.8,1.2,0.37,0.846,0.102,13.49,3.5,0
Mohave,1,17,1994,15.6,23.9,6,1.5,0.237,0.579,0.095,13.72,4.7,0
Mohave,1,18,1994,13.3,25.9,1.1,1.4,0.261,0.633,0.098,13.91,3.6,0
Mohave,1,19,1994,11.2,25.2,-0.5,1.2,0.298,0.768,0.114,13.84,1.5,0
Mohave,1,20,1994,10.3,24.4,-1.2,1,0.342,0.81,0.14,13.86,1.4,0
Mohave,1,21,1994,10.4,24.9,-1.7,1.1,0.328,0.779,0.112,13.48,1.8,0
Mohave,1,22,1994,10.5,22.6,0.8,1,0.354,0.828,0.151,11.73,1.2,0
Mohave,1,23,1994,7.5,18.3,-0.1,0.7,0.401,0.824,0.201,6.93,1.3,0
Mohave,1,24,1994,9.6,22.2,-2.1,0.9,0.422,0.814,0.218,12.98,2,0
Mohave,1,25,1994,11.5,17.9,4.6,0.6,0.585,0.965,0.239,9.15,3.2,1.78
Mohave,1,26,1994,8,18.3,-1.4,0.5,0.631,0.971,0.258,14.5,1.5,0
Mohave,1,27,1994,7.6,16.8,0.7,0.5,0.578,0.913,0.25,8.52,2,0
Mohave,1,28,1994,7.6,18.3,-2.5,0.6,0.544,0.902,0.272,14.67,2.8,0
Mohave,1,29,1994,10.3,19.8,1.5,0.9,0.406,0.731,0.147,15.17,3.5,0
Mohave,1,30,1994,9,20.6,-3.7,0.9,0.394,0.84,0.16,15.44,3.6,0
Mohave,1,31,1994,9.1,14.3,3.8,0.9,0.213,0.355,0.107,15.94,6.3,0
Mohave,2,1,1994,9.4,14,5.1,1,0.177,0.261,0.109,11.5,7.4,0
Mohave,2,2,1994,9.1,17.5,-0.6,1,0.233,0.494,0.092,13.71,2.9,0
Mohave,2,3,1994,9.1,17,-1.1,0.9,0.262,0.515,0.108,10.49,1.3,0
Mohave,2,4,1994,10.5,14.7,8,0.2,0.814,0.969,0.308,5.47,3.4,2.79
Mohave,2,5,1994,11.8,18,6.9,0.5,0.699,0.941,0.384,13.4,3.7,0.25
Mohave,2,6,1994,9.6,17.7,0.8,0.4,0.719,0.991,0.385,11.78,1.4,0
Mohave,2,7,1994,10.6,13.3,6.9,0.2,0.863,0.984,0.726,1.2,3.7,4.32
Mohave,2,8,1994,13.4,19.2,6.9,0.4,0.784,0.978,0.406,11.8,4,0
Mohave,2,9,1994,10.9,19.9,2.3,0.6,0.704,1,0.248,16.84,3,0
Mohave,2,10,1994,11.5,21.9,0.2,0.7,0.624,0.997,0.273,15.93,3.1,0
Mohave,2,11,1994,13.1,18.9,6.2,1,0.392,0.825,0.132,15.46,3.8,0
Mohave,2,12,1994,11.1,16.4,4.9,1.1,0.229,0.399,0.122,18.35,7.1,0
Mohave,2,13,1994,11.3,18,2,1.1,0.271,0.594,0.114,15.29,5,0
Mohave,2,14,1994,10.5,22.7,-0.9,1.1,0.325,0.616,0.098,17.46,3.2,0
Mohave,2,15,1994,10.4,22.6,-2.6,1,0.357,0.738,0.132,16.37,1.8,0
Mohave,2,16,1994,11.5,19,3.4,0.9,0.441,0.641,0.255,8.53,1.6,0
Mohave,2,17,1994,14.3,20.7,10,0.8,0.546,0.716,0.27,2.78,2.9,0
Mohave,2,18,1994,12.9,18.4,5.7,0.9,0.403,0.64,0.209,13.5,3,0
Mohave,2,19,1994,11.4,17.9,4.9,0.9,0.402,0.78,0.147,16.92,2.4,0
Mohave,2,20,1994,11.8,19.3,3.9,0.8,0.481,0.837,0.246,11.2,2.8,0
Mohave,2,21,1994,11.5,20,3.9,0.8,0.566,0.963,0.196,18,1.9,0
Mohave,2,22,1994,9.9,20.6,-0.6,0.9,0.424,0.788,0.17,18.04,3,0
Mohave,2,23,1994,10.8,19.3,3.3,1,0.303,0.604,0.112,18.98,3.8,0
Mohave,2,24,1994,10.8,23.6,-1.9,1.1,0.333,0.757,0.128,19.01,1.6,0
Mohave,2,25,1994,12.6,26.6,0.1,1.2,0.352,0.826,0.103,19.27,1.2,0
Mohave,2,26,1994,13.6,26.3,1.2,1.4,0.334,0.859,0.093,15.63,1.7,0
Mohave,2,27,1994,16,26.6,3.3,1.4,0.358,0.737,0.19,18.59,2,0
Mohave,2,28,1994,17.9,24,11.9,1.5,0.295,0.474,0.168,19.68,5.2,0
Mohave,3,1,1994,19.4,27.8,10.1,1.8,0.262,0.556,0.134,20.2,4.8,0
Mohave,3,2,1994,18.2,30.5,4.6,1.8,0.323,0.637,0.123,20.13,3.1,0
Mohave,3,3,1994,18.2,31.1,6.1,1.7,0.35,0.766,0.103,20.52,1.2,0
Mohave,3,4,1994,18.5,31.7,6.4,1.8,0.33,0.791,0.112,19.44,1.6,0
Mohave,3,5,1994,18.9,29.4,6.6,1.7,0.334,0.807,0.159,15.94,2.5,0
Mohave,3,6,1994,19.5,27.8,10,1.5,0.412,0.775,0.175,19.57,2.3,0
Mohave,3,7,1994,16.1,21.8,9.5,0.9,0.555,0.937,0.341,15.5,2.9,0
Mohave,3,8,1994,16.1,24.9,7.7,0.8,0.677,1,0.228,17.6,1.2,0
Mohave,3,9,1994,17.2,27,6.5,1.1,0.58,0.972,0.227,18.35,1,0
Mohave,3,10,1994,18.4,27.6,9.5,1.2,0.513,0.934,0.2,17.92,2.1,0
Mohave,3,11,1994,18.4,24.2,12.6,1.2,0.468,0.74,0.213,13.17,3.7,0
Mohave,3,12,1994,19.9,25.7,13.2,1.5,0.39,0.744,0.205,18.98,6.8,0
Mohave,3,13,1994,21.6,28.3,14.8,1.9,0.306,0.513,0.137,20.27,6.2,0
Mohave,3,14,1994,19.5,31.5,6.5,1.8,0.385,0.864,0.094,20.75,2,0
Mohave,3,15,1994,20.2,33.3,8.3,1.7,0.421,0.869,0.109,19.79,1.2,0
Mohave,3,16,1994,20.9,31.8,11.1,1.6,0.443,0.797,0.13,15.7,2.1,0
Mohave,3,17,1994,21.9,32.6,12.2,1.9,0.372,0.739,0.109,18.6,1.6,0
Mohave,3,18,1994,21.4,28.2,14.8,1.6,0.422,0.811,0.164,13.8,3.3,0
Mohave,3,19,1994,16,19.9,12.1,0.4,0.812,1,0.381,5.51,2.6,33.53
Mohave,3,20,1994,16.3,24,9.9,0.5,0.8,1,0.298,20.3,1.7,0
Mohave,3,21,1994,17.7,25.8,10.1,0.8,0.718,1,0.264,23.5,1.4,0
Mohave,3,22,1994,17.5,24.9,10.2,0.9,0.609,0.99,0.242,22.32,3.6,0
Mohave,3,23,1994,15.4,23.1,5.8,1.1,0.435,0.87,0.137,23.86,1.9,0
Mohave,3,24,1994,17,24.3,10.3,1,0.536,0.904,0.187,21.13,3,0
Mohave,3,25,1994,14.8,18.2,12.3,0.6,0.672,0.909,0.443,11.95,3.7,1.27
Mohave,3,26,1994,14.5,22.3,8.3,0.6,0.718,1,0.33,17.27,1.4,1.27
Mohave,3,27,1994,16.7,25.8,6.9,1.2,0.544,1,0.113,23.38,3.5,0
Mohave,3,28,1994,16.9,27.1,5.9,1.3,0.486,0.93,0.105,22.62,1.8,0
Mohave,3,29,1994,19,30.8,7.8,1.5,0.492,0.907,0.097,23.06,1.1,0
Mohave,3,30,1994,19.8,31,9.4,1.6,0.482,0.918,0.114,21.78,1.9,0
Mohave,3,31,1994,20.2,32,8.2,1.7,0.464,0.894,0.112,24.06,1.6,0
Mohave,4,1,1994,22,32.9,10.2,2,0.413,0.857,0.12,23.29,1.5,0
Mohave,4,2,1994,23.4,31.2,15.8,2.3,0.257,0.696,0.093,23.87,3.8,0
Mohave,4,3,1994,21.8,30.5,11.9,1.9,0.378,0.849,0.098,22.02,2.6,0
Mohave,4,4,1994,21.1,28.3,14.1,1.9,0.281,0.565,0.075,24.79,4.9,0
Mohave,4,5,1994,18.6,25.7,10.4,1.6,0.299,0.707,0.083,25.21,4.1,0
Mohave,4,6,1994,19.3,28.7,8,1.6,0.4,0.85,0.141,19.8,2.4,0
Mohave,4,7,1994,21.9,28.6,15.3,1.8,0.353,0.622,0.167,21.56,1.9,0
Mohave,4,8,1994,19.9,25.3,14.3,1.5,0.403,0.699,0.193,11.46,2.8,0
Mohave,4,9,1994,17.8,24,10.9,1.3,0.419,0.743,0.133,18.61,3.5,0
Mohave,4,10,1994,17,25.6,7.4,1.3,0.451,0.871,0.138,25.11,2.3,0
Mohave,4,11,1994,19.7,28.7,8.9,1.6,0.428,0.849,0.155,25.47,3.7,0
Mohave,4,12,1994,20.9,31.9,9.1,1.7,0.446,0.882,0.109,24.46,1.5,0
Mohave,4,13,1994,21.6,33.1,10.5,1.8,0.446,0.9,0.101,25.31,1.5,0
Mohave,4,14,1994,22.6,33.9,11.5,2,0.416,0.798,0.114,25.87,1.6,0
Mohave,4,15,1994,24.4,36,10.6,2.5,0.354,0.833,0.093,27.45,3.6,0
Mohave,4,16,1994,25.1,38.4,11.9,2.6,0.353,0.758,0.083,25.49,1.6,0
Mohave,4,17,1994,26.2,36.9,16.2,2.5,0.369,0.848,0.085,19.55,1.5,0
Mohave,4,18,1994,27.2,39.7,16.3,2.8,0.362,0.84,0.063,24.87,1.2,0
Mohave,4,19,1994,26.4,39.5,13.9,2.7,0.37,0.798,0.077,28.02,1.4,0
Mohave,4,20,1994,27.6,40.3,12.6,3,0.33,0.863,0.085,28.23,1.5,0
Mohave,4,21,1994,27.6,38,13.4,3.1,0.302,0.789,0.068,28.35,3.2,0
Mohave,4,22,1994,26,35.9,15.6,2.9,0.227,0.562,0.045,27.74,3,0
Mohave,4,23,1994,24.4,31.7,16.6,2.5,0.222,0.476,0.077,22.83,4.4,0
Mohave,4,24,1994,18,22.9,11.1,1.5,0.318,0.579,0.116,19.31,3.7,0
Mohave,4,25,1994,17.5,25,7.2,1.4,0.375,0.718,0.179,21.22,5.3,0
Mohave,4,26,1994,15.8,21.8,9.9,1.1,0.452,0.732,0.201,17.62,2.6,0
Mohave,4,27,1994,15.9,23.4,6.4,1,0.518,0.881,0.266,21.66,3.5,0
Mohave,4,28,1994,18.7,25.4,11.8,1.4,0.425,0.74,0.198,26.97,2.8,0
Mohave,4,29,1994,19.3,27.9,9.1,1.6,0.391,0.801,0.095,29.19,3.3,0
Mohave,4,30,1994,20.7,32,8.1,2,0.325,0.79,0.107,28.05,1.6,0
Mohave,5,1,1994,23.3,33,12.2,2.3,0.302,0.568,0.125,27.17,1.5,0
Mohave,5,2,1994,24.4,34.9,13.2,2.5,0.287,0.616,0.099,28.91,2.1,0
Mohave,5,3,1994,25.4,35.7,13.4,2.7,0.269,0.54,0.078,27.53,2.3,0
Mohave,5,4,1994,26,37.8,11.9,2.9,0.291,0.761,0.083,29.39,2.6,0
Mohave,5,5,1994,28.2,37.2,17.9,3.2,0.238,0.456,0.104,28.19,4.1,0
Mohave,5,6,1994,25.1,31.8,19.1,2.5,0.238,0.449,0.089,29.7,5.6,0
Mohave,5,7,1994,20.9,28.7,12.1,1.8,0.32,0.57,0.156,29.24,2.4,0
Mohave,5,8,1994,21,26.4,14.5,1.7,0.339,0.539,0.204,16.94,2.3,0
Mohave,5,9,1994,22.1,30.4,14.3,1.6,0.454,0.808,0.208,24.21,2.4,0
Mohave,5,10,1994,26.1,34.8,16.5,2.5,0.341,0.721,0.119,27.39,3.1,0
Mohave,5,11,1994,25.5,35.3,14.6,2.5,0.336,0.664,0.14,22.59,2.1,0
Mohave,5,12,1994,26.6,36.3,16.3,2.6,0.374,0.749,0.152,28.92,2,0
Mohave,5,13,1994,28.8,38.7,17.8,3,0.345,0.68,0.14,27.97,2.4,0
Mohave,5,14,1994,30.1,40.2,18.5,3.4,0.295,0.643,0.115,29.29,2.9,0
Mohave,5,15,1994,29.4,38.2,17.8,3.6,0.223,0.556,0.05,30.9,4.3,0
Mohave,5,16,1994,27.1,33.8,20.3,2.9,0.23,0.417,0.093,29.87,4.7,0
Mohave,5,17,1994,23.2,31,14.2,2.2,0.263,0.508,0.061,26.32,4.2,0
Mohave,5,18,1994,21,28.2,11.4,1.9,0.297,0.622,0.078,30.59,3.2,0
Mohave,5,19,1994,20.8,29.3,10.4,1.9,0.311,0.621,0.13,30.55,2.4,0
Mohave,5,20,1994,22.3,32.5,10.2,2.3,0.268,0.613,0.085,30.93,1.5,0
Mohave,5,21,1994,23.7,35.6,9.3,2.8,0.231,0.722,0.052,31.6,1.8,0
Mohave,5,22,1994,25,36.9,10.5,2.9,0.245,0.64,0.071,30.34,1.9,0
Mohave,5,23,1994,27.3,38.6,13.8,3.1,0.279,0.634,0.102,30.21,2.3,0
Mohave,5,24,1994,25.8,33.9,14.5,2.4,0.344,0.637,0.16,15.45,2.6,0
Mohave,5,25,1994,23.2,28.2,19,1.1,0.644,0.912,0.417,18.84,2.9,0
Mohave,5,26,1994,26.2,35.1,15.4,2,0.514,0.874,0.262,29.23,2.3,0
Mohave,5,27,1994,29.4,39,19.5,2.9,0.388,0.773,0.141,26.93,3.1,0
Mohave,5,28,1994,30.2,41.3,17.4,3.6,0.289,0.596,0.085,30.5,2.4,0
Mohave,5,29,1994,31.4,42.4,17.6,4,0.223,0.494,0.071,30.29,2.4,0
Mohave,5,30,1994,31.8,42.5,19.5,3.9,0.262,0.563,0.087,24.77,2.1,0
Mohave,5,31,1994,31.9,39.2,22.3,4,0.208,0.524,0.044,31.99,2.9,0
Mohave,6,1,1994,29.8,42,14.4,3.8,0.254,0.721,0.068,31.62,1.5,0
Mohave,6,2,1994,31.2,43.8,17.7,4,0.276,0.755,0.074,30.82,2,0
Mohave,6,3,1994,30.7,42,18.5,3.5,0.281,0.534,0.078,27.36,2.8,0
Mohave,6,4,1994,28.5,40,17.2,2.8,0.348,0.664,0.058,31.02,2.2,0
Mohave,6,5,1994,28,37.5,16.7,2.8,0.359,0.88,0.111,31.64,2.6,0
Mohave,6,6,1994,28.1,39.2,18.3,2.7,0.358,0.704,0.088,29.94,2.7,0
Mohave,6,7,1994,28.3,38.1,17.1,3,0.283,0.651,0.089,31.53,1.9,0
Mohave,6,8,1994,28.9,41.5,15.1,3.3,0.347,0.819,0.063,31.64,1.1,0
Mohave,6,9,1994,30.3,44.5,15.5,3.7,0.355,0.897,0.039,32.31,1,0
Mohave,6,10,1994,31.2,44.7,17,3.6,0.365,0.82,0.074,31.65,1.4,0
Mohave,6,11,1994,33.8,45.9,21.1,4.2,0.306,0.609,0.066,31.06,2,0
Mohave,6,12,1994,32.8,42.6,21.6,3.9,0.287,0.58,0.114,31.01,2.2,0
Mohave,6,13,1994,31.5,40.5,20.3,3.4,0.318,0.604,0.136,27.25,2.3,0
Mohave,6,14,1994,31.9,39.8,22.9,3.7,0.27,0.459,0.139,30.93,4.2,0
Mohave,6,15,1994,31,38.4,23.3,3.3,0.298,0.532,0.131,30.85,4.9,0
Mohave,6,16,1994,28,35.3,20.2,2.5,0.397,0.719,0.131,31.83,2.8,0
Mohave,6,17,1994,28.3,38.4,17.2,2.5,0.422,0.819,0.179,31.22,2.1,0
Mohave,6,18,1994,29.8,40.1,18.7,2.6,0.438,0.745,0.119,30.93,1.5,0
Mohave,6,19,1994,30.3,40.5,19.2,2.8,0.426,0.769,0.127,31.17,1.6,0
Mohave,6,20,1994,29.3,37.4,22.6,1.9,0.536,0.732,0.228,16.32,1.5,0
Mohave,6,21,1994,31.2,41,22.4,2.3,0.551,0.872,0.206,28.58,1.2,0
Mohave,6,22,1994,33.5,43.7,22.6,3.3,0.451,0.843,0.123,30.52,1.3,0
Mohave,6,23,1994,32.8,46.8,20.7,3.2,0.441,0.839,0.09,31.06,1.6,0
Mohave,6,24,1994,34,46.6,21.4,3.9,0.376,0.79,0.096,31.23,1.2,0
Mohave,6,25,1994,34.4,48.4,23.2,4,0.364,0.693,0.056,31.62,1.9,0
Mohave,6,26,1994,35.3,49.3,22.3,4.5,0.349,0.737,0.073,27.46,1.8,0
Mohave,6,27,1994,35,48.6,22.2,3.8,0.414,0.805,0.083,28.35,1.3,0
Mohave,6,28,1994,35.3,50,23.3,3.7,0.437,0.886,0.083,28.76,1.3,0
Mohave,6,29,1994,35.5,50,23.2,4,0.406,0.783,0.077,27.88,1.7,0
Mohave,6,30,1994,34,44.6,23.1,3.3,0.458,0.819,0.138,27.97,1.7,0
Mohave,7,1,1994,34.5,46,25.1,3.5,0.449,0.777,0.104,25.41,1.7,0
Mohave,7,2,1994,35.9,47.2,23.6,4.5,0.331,0.745,0.082,30.7,2.6,0
Mohave,7,3,1994,32,44.1,21,3.3,0.361,0.738,0.06,32.11,2.2,0
Mohave,7,4,1994,29.5,37.4,20,2.7,0.404,0.841,0.16,30.02,2.5,0
Mohave,7,5,1994,29,37.6,18.8,2.8,0.377,0.723,0.137,31.12,2.3,0
Mohave,7,6,1994,30.5,41.2,18.4,3.2,0.365,0.706,0.092,31.11,1.3,0
Mohave,7,7,1994,30.4,42.1,17.5,3.2,0.383,0.82,0.064,31.96,2.5,0
Mohave,7,8,1994,30.6,44.9,17.4,2.8,0.471,0.823,0.067,32.14,1.2,0
Mohave,7,9,1994,30.7,38.9,20.4,2.6,0.462,0.78,0.114,30.77,1.7,0
Mohave,7,10,1994,31.3,39,22.5,2.6,0.464,0.737,0.183,30.24,2,0
Mohave,7,11,1994,31.5,46.4,20.2,3.2,0.416,0.737,0.041,31.37,1.9,0
Mohave,7,12,1994,30,41.6,19.2,2.6,0.449,0.798,0.12,30.96,1.9,0
Mohave,7,13,1994,30,40.2,19,2.6,0.463,0.809,0.12,30.76,1.7,0
Mohave,7,14,1994,29.9,40.3,19.4,2.5,0.487,0.823,0.195,30.24,1.8,0
Mohave,7,15,1994,30.1,38.6,20.4,2.4,0.476,0.787,0.189,30.74,1.8,0
Mohave,7,16,1994,31,40.9,20.3,2.5,0.474,0.769,0.192,26.44,1.8,0
Mohave,7,17,1994,31.1,39.9,23.7,2.2,0.542,0.786,0.223,19.16,2.2,0
Mohave,7,18,1994,29.6,34.4,22.5,1.7,0.611,0.953,0.367,23.33,2.9,1.27
Mohave,7,19,1994,28.4,35.7,21.7,1.3,0.719,1,0.345,26.62,1.5,1.52
Mohave,7,20,1994,30.4,39,24.5,1.7,0.661,0.91,0.291,22.35,1.2,0
Mohave,7,21,1994,31.9,41.5,23.3,2.4,0.552,0.92,0.171,28.93,1.5,0
Mohave,7,22,1994,32.1,44.2,21.5,2.7,0.512,0.83,0.142,26.15,1.4,0
Mohave,7,23,1994,32.6,41.4,23.4,2.5,0.532,0.817,0.213,26.93,1.7,0
Mohave,7,24,1994,32.6,44.4,22.6,2.7,0.498,0.821,0.144,26.77,2,0
Mohave,7,25,1994,31.4,42.3,23.4,2.3,0.555,0.832,0.154,23.93,1.7,0
Mohave,7,26,1994,32.3,43,21.4,2.6,0.526,0.91,0.157,27.34,1.5,0
Mohave,7,27,1994,31.7,39.6,24.4,2.4,0.516,0.791,0.182,25.24,1.9,0
Mohave,7,28,1994,32.6,41.1,23.1,2.4,0.562,0.879,0.209,28,1.8,0
Mohave,7,29,1994,32.8,39,26.2,2.2,0.58,0.814,0.332,25.97,2.2,0
Mohave,7,30,1994,31.7,37.8,25.2,2.3,0.525,0.781,0.272,28.27,2.2,0
Mohave,7,31,1994,31.4,39.3,23.6,2.4,0.516,0.74,0.207,27.75,1.7,0
Mohave,8,1,1994,32.6,43.7,23.9,2.8,0.499,0.81,0.135,29.08,1.6,0
Mohave,8,2,1994,32.8,46.6,20.2,3.6,0.398,0.827,0.055,29.91,1.4,0
Mohave,8,3,1994,31,46,17.2,3,0.451,0.873,0.087,29.73,1.3,0
Mohave,8,4,1994,31.6,47.3,19.7,3,0.455,0.833,0.065,29.15,1.6,0
Mohave,8,5,1994,32.4,42.9,20.8,2.8,0.49,0.821,0.172,28.06,1.5,0
Mohave,8,6,1994,35.5,41.9,26.4,3.2,0.462,0.738,0.206,27.03,2.1,0
Mohave,8,7,1994,33.5,41.6,26.8,2.8,0.496,0.827,0.224,17.72,1.7,0
Mohave,8,8,1994,30.9,35.3,25.4,2,0.557,0.819,0.388,16.05,2.4,0
Mohave,8,9,1994,31.1,39.9,23.9,1.9,0.631,0.892,0.329,24.44,1.7,0
Mohave,8,10,1994,34.4,43.9,26,2.8,0.562,0.903,0.194,26.97,0.9,0
Mohave,8,11,1994,36.1,46,25.6,3.6,0.444,0.847,0.163,27.78,1.7,0
Mohave,8,12,1994,32.5,39.4,26,2.2,0.58,0.833,0.318,19.83,1.6,0
Mohave,8,13,1994,33.8,45.1,25.6,3,0.498,0.845,0.194,23.16,1.5,0
Mohave,8,14,1994,34,43.8,24.3,2.9,0.536,0.874,0.182,27.61,1,0
Mohave,8,15,1994,34.9,44.8,25.5,3.2,0.493,0.823,0.19,27.24,1.6,0
Mohave,8,16,1994,34.2,40.2,27.1,2.6,0.539,0.776,0.329,26.04,2,0
Mohave,8,17,1994,32.4,39.4,26.5,2.2,0.572,0.835,0.307,17.18,1.8,0
Mohave,8,18,1994,33.2,44.5,23.8,2.7,0.545,0.867,0.183,27.1,1.6,0
Mohave,8,19,1994,33.9,43.6,26.1,2.9,0.498,0.819,0.206,26.45,1.8,0
Mohave,8,20,1994,33.2,42.4,26.6,2.5,0.536,0.765,0.225,24.14,1.5,0
Mohave,8,21,1994,32.2,39.6,25.2,2.5,0.501,0.715,0.264,25.8,2.1,0
Mohave,8,22,1994,30.6,38.2,23.6,2.2,0.515,0.758,0.295,26.2,2.2,0
Mohave,8,23,1994,30.8,42.7,19.1,2.7,0.473,0.824,0.128,26.49,1.4,0
Mohave,8,24,1994,31.1,44,19.7,2.9,0.461,0.865,0.115,26.34,1.3,0
Mohave,8,25,1994,30.4,38.7,19.5,2.3,0.526,0.871,0.244,26.01,1.8,0
Mohave,8,26,1994,32.2,37.9,25.1,2.2,0.568,0.857,0.358,18.75,2.5,0
Mohave,8,27,1994,31.2,41,23.5,2,0.615,0.884,0.247,24.38,1.5,0
Mohave,8,28,1994,32.6,42.5,24.2,2.6,0.541,0.85,0.208,25.04,1.3,0
Mohave,8,29,1994,31,41.3,21.2,2.6,0.484,0.82,0.157,25.68,1.5,0
Mohave,8,30,1994,29.9,40.1,18.8,2.3,0.537,0.884,0.181,24.13,1.5,0
Mohave,8,31,1994,30.5,38.4,22.2,2.1,0.541,0.823,0.244,21.78,1.9,0
Mohave,9,1,1994,30.4,37.9,22.6,2.3,0.511,0.771,0.293,25.07,2.1,0
Mohave,9,2,1994,31.3,39.7,22.3,2.5,0.488,0.701,0.267,24.65,2.1,0
Mohave,9,3,1994,31.1,37.6,25.2,2,0.58,0.814,0.34,24.02,2.1,0
Mohave,9,4,1994,31.9,38.8,25.7,2.2,0.574,0.816,0.313,24.1,2,0
Mohave,9,5,1994,32.5,42.9,24.3,2.7,0.502,0.768,0.212,23.33,1.2,0
Mohave,9,6,1994,31.7,42.9,22.5,2.6,0.517,0.81,0.18,24.34,1.3,0
Mohave,9,7,1994,31.3,45.3,20.4,3,0.475,0.871,0.124,24.91,1,0
Mohave,9,8,1994,31.6,42.4,21.3,2.9,0.465,0.851,0.176,23.8,1.6,0
Mohave,9,9,1994,29,40.6,19.9,2.5,0.472,0.833,0.121,21.5,1.3,0
Mohave,9,10,1994,31.5,39.9,22.1,2.7,0.474,0.814,0.15,23.88,2.6,0
Mohave,9,11,1994,30.4,38.9,20.2,2.9,0.404,0.789,0.108,24.19,2.8,0
Mohave,9,12,1994,26.7,35.7,15.7,2.8,0.302,0.801,0.099,24.68,2.5,0
Mohave,9,13,1994,23.1,32,13.9,2,0.372,0.814,0.101,24.84,1.8,0.51
